# 전국 학교 목록 — NEIS 학교기본정보(schoolInfo)에서 받음
# 받은 시각: 2026-09-11T05:36:57.877Z
# 학교 수: 12672
# 열: 학교코드 	 학교명 	 급별색인 	 시도색인 	 주소(시도 접두 제거)
# 급별: 고등학교|중학교|공동실습소|방송통신고등학교|초등학교|특수학교|각종학교(중)|각종학교(고)|외국인학교|방송통신중학교|각종학교(초)|평생학교(고)-3년6학기|평생학교(초)-3년6학기|평생학교(고)-2년6학기|평생학교(중)-2년6학기|고등기술학교|각종학교(외국인학교)|국제학교|각종학교(대안학교)|고등공민학교|평생학교(초)-4년12학기||평생학교(중)-3년6학기|재외한국학교(고)|재외한국학교(중)|재외한국학교(초)
# 시도: 서울특별시|부산광역시|대구광역시|인천광역시|전남광주통합특별시(광주)|대전광역시|울산광역시|세종특별자치시|경기도|강원특별자치도|충청북도|충청남도|전북특별자치도|전남광주통합특별시(전남)|경상북도|경상남도|제주특별자치도|재외한국학교
# 다시 만들려면: NEIS_API_KEY=<키> node scripts/fetchSchoolList.js
7130183	보인중학교	1	0	송파구 오금로49길 18
7132139	봉림중학교	1	0	관악구 장군봉길 72
7081520	봉영여자중학교	1	0	양천구 목동동로2길 68
7132140	봉원중학교	1	0	관악구 관악로24가길 15
7091431	봉은중학교	1	0	강남구 영동대로128길 59
7021129	봉화중학교	1	0	중랑구 망우로70길 89
7051183	북서울중학교	1	0	도봉구 도봉로169가길 33
7121345	북악중학교	1	0	성북구 정릉로12길 41
7031187	불광중학교	1	0	은평구 불광로 180
7010736	불암고등학교	0	0	노원구 중계로 155
7051184	불암중학교	1	0	노원구 한글비석로5길 45
7132141	사당중학교	1	0	동작구 사당로9가길 58
7010985	삼각산고등학교	0	0	강북구 삼양로19길 40
7121346	삼각산중학교	1	0	강북구 삼양로19길 141
7121347	삼선중학교	1	0	성북구 동소문로3길 69
7010081	삼성고등학교	0	0	관악구 신림로 41
7132142	삼성중학교	1	0	관악구 신림로3가길 39-24
7081497	삼정중학교	1	0	강서구 금낭화로 210
7051185	상경중학교	1	0	노원구 동일로227길 61
7010082	상계고등학교	0	0	노원구 노해로 432
7051186	상계제일중학교	1	0	노원구 덕릉로86길 29-15
7051187	상계중학교	1	0	노원구 노원로 398
7132143	상도중학교	1	0	동작구 사당로2가길 72
7010593	상명고등학교	0	0	노원구 덕릉로 553
7010178	상명대학교사범대학부속여자고등학교	0	0	종로구 홍지문2길 20
7061104	상명대학교사범대학부속여자중학교	1	0	종로구 홍지문2길 20
7061056	상명대학교사범대학부속초등학교	4	0	종로구 홍지문2길 1
7051188	상명중학교	1	0	노원구 덕릉로 553
7051110	상명초등학교	4	0	노원구 덕릉로 541
7010179	상문고등학교	0	0	서초구 명달로 45
7021130	상봉중학교	1	0	중랑구 상봉중앙로8나길 28
7031188	상신중학교	1	0	은평구 증산로15길 61
7010806	상암고등학교	0	0	마포구 월드컵북로 445
7031189	상암중학교	1	0	마포구 상암산로1길 26
7051189	상원중학교	1	0	노원구 수락산로 182
7010916	상일미디어고등학교	0	0	강동구 천호대로219길 61
7010181	상일여자고등학교	0	0	강동구 천호대로219길 61
7130275	상일중학교	1	0	강동구 천호대로219길 61
7132144	상현중학교	1	0	동작구 사당로2길 2-19
7010182	서라벌고등학교	0	0	노원구 한글비석로5길 18
7121362	서라벌중학교	1	0	강북구 삼양로155길 37-9
7010183	서문여자고등학교	0	0	서초구 동광로12길 84
7091451	서문여자중학교	1	0	서초구 동광로12길 84
7010721	서서울생활과학고등학교	0	0	구로구 오리로 1355-10
7031190	서연중학교	1	0	서대문구 연희로11마길 9-6
7091432	서운중학교	1	0	서초구 서운로 115
7081418	서울가곡초등학교	4	0	강서구 공항대로36길 74
7130101	서울가동초등학교	4	0	송파구 중대로20길 47
7130102	서울가락초등학교	4	0	송파구 송파대로37길 45
7041100	서울가산초등학교	4	0	금천구 남부순환로 1304-11
7081419	서울가양초등학교	4	0	서울 강서구 허준로 186
7130103	서울가원초등학교	4	0	송파구 중대로4길 8
7051111	서울가인초등학교	4	0	도봉구 도봉로136다길 4
7031278	서울가재울초등학교	4	0	서대문구 모래내로15길 61
7130104	서울가주초등학교	4	0	송파구 오금로40길 37
7081420	서울갈산초등학교	4	0	양천구 목동로 31
7031112	서울갈현초등학교	4	0	은평구 연서로29길 31
7132080	서울강남초등학교	4	0	동작구 강남초등길 15
7130105	서울강덕초등학교	4	0	강동구 동남로82길 94-54
7130106	서울강동초등학교	4	0	강동구 상암로14길 77
7130107	서울강명초등학교	4	0	강동구 상일로 74-1
7130266	서울강빛초등학교	4	0	강동구 아리수로93다길 1
7081421	서울강서초등학교	4	0	양천구 오목로 31
7130251	서울강솔초등학교	4	0	강동구 고덕로97길 80
7081422	서울강신초등학교	4	0	양천구 월정로 280
7081423	서울강월초등학교	4	0	양천구 신월로 97
7130108	서울강일초등학교	4	0	강동구 아리수로98길 24
7130109	서울개롱초등학교	4	0	송파구 문정로 211
7041101	서울개명초등학교	4	0	구로구 개봉로1다길 16-9
7041102	서울개봉초등학교	4	0	구로구 개봉로16길 30-11
7121298	서울개운초등학교	4	0	성북구 정릉로48길 52
7041103	서울개웅초등학교	4	0	구로구 개봉로11길 98
7091369	서울개원초등학교	4	0	강남구 선릉로 29
7091370	서울개일초등학교	4	0	강남구 개포로 401
7091371	서울개포초등학교	4	0	강남구 삼성로4길 30
7091496	서울개현초등학교	4	0	강남구 선릉로 15
7081424	서울개화초등학교	4	0	강서구 양천로 11
7130110	서울거여초등학교	4	0	송파구 마천로25길 18
7130111	서울거원초등학교	4	0	송파구 양산로2길 26
7134078	서울경동초등학교	4	0	성동구 성수일로 34
